Y_true,Y_predicted
1.2233069181338674,1.572153836324107
0.93444794894897,0.9838179402903526
1.3015660184231654,1.198336300897651
1.263221693667648,1.2985298990437097
0.923723783682284,0.9784156790556565
1.124937650870738,1.151940728915394
1.3245129201179993,1.227746784900344
1.2168239470577125,1.1833256683777513
2.009620840814325,1.2842573548076084
0.4593924877592308,0.7587772299095508
1.091876100024076,1.1628261022146236
0.5385737338068556,0.7866225798327833
0.8573324964312684,0.9338715628503155
0.6170406216395727,1.021168160323509
1.0609926073687812,1.0262683021568026
1.2764051813497392,2.196133573278318
1.1003131868841511,1.1566296819705826
2.0331714697244267,2.1048587742764564
1.265412399257947,1.4108516919872296
1.4614549600892013,1.8402264562756578
2.003406758987628,2.2999793700391264
1.4013453887741183,1.4047303288073156
1.5774292936995975,1.3609791498241464
1.532562497438613,1.9443947370331716
1.5600624713587503,1.4016995122070313
1.427054846406857,1.7645870283576046
1.7567152019645338,1.5957998579678727
1.4946220441094429,1.4198073488259568
1.3600326717418307,1.3871219584471697
0.722436471072397,1.1998642743520316
0.6119435849100269,1.1667005807905468
0.8841890803338052,1.111792463275728
1.9115357864682487,1.864816185573072
1.942570203798815,1.9624819510803673
2.0026166875014564,1.9833310720980484
1.974325899617514,2.026946074305701
1.849388698815317,1.9091071639872692
1.865778887476999,1.9480400822684218
2.084397519141149,2.054885865343958
2.109581921362776,2.2215925044122184
0.7746629225378224,1.012579775703443
0.7604224834232117,0.9676491218644196
0.5843312243675308,0.9946969692825008
1.0849335749367162,0.9946969692825008
1.290479813330673,1.1127034255815342
1.3972445810103866,1.0137944460372519
1.4689378056654612,1.100731405147891
1.1772478362556236,1.1074613456300155
1.3624824747511748,1.2828780012070582
1.538573733806855,1.3050387148514915
1.5171958979499742,1.5999133817405646
1.1528995963937476,1.5157404125818552
1.394560240877251,1.4704630205496296
1.8481195010908904,1.5334611570953185
3.915322995758269,3.746933831885645
3.5613399414589013,3.4453787617158587
3.7716204007719374,3.36014410024538
3.155238841810451,3.3521273292877956
3.613187668720669,3.427449134133111
3.765369969131151,3.497223502020726
3.7968900185249495,3.743706390874096
3.826197424964193,3.7239450974153137
3.8691436311820135,3.7982922542261184
3.785276064601446,3.702244051302153
3.9628608473878617,3.292859353448211
1.6374173544109265,1.8237150005613594
1.760422483423212,1.8237150005613594
1.7766149556279152,1.7288690205660127
1.8676324530710804,1.761359863442489
1.6915411940153993,1.7197081675996035
1.2725774718853842,1.4098659708615435
1.6149997480240077,1.4166900789149057
1.1151710029840514,1.3618643899257274
0.8083460357403949,1.0203431185406997
0.7676010680503355,1.0203431185406997
1.8700392726541328,1.8630270623519567
1.870049395059273,1.8473793697818812
1.710345677952558,1.8348098761620344
1.8072504922883463,1.7651422334521063
1.672558593947338,1.7434498895761006
1.7163314126900229,1.7651422334521063
2.108281787626229,1.9058305092058383
2.710751834884125,2.2387226807097913
2.2149471131160223,2.1309420158964176
1.6354837468149122,1.6467195200089926
1.5843312243675307,1.6339939901156295
1.3624824747511743,1.6596361783727425
1.4874212113594745,1.57409821394164
1.750447964831252,1.8161013712659886
1.395042304787666,1.5877685897959468
2.673803959384559,1.8370856157458066
2.571144348022354,2.1667373955669267
0.9179341659261804,1.5102247950349497
2.140864795491588,2.1213111800797635
2.1367721903352126,2.0944993805954937
2.1367721903352126,2.0944993805954937
2.1284846604914813,2.1182197116729617
2.036748629172202,2.0505840362164314
2.0613704756427755,2.0436899900233065
2.004080940294777,2.0436899900233065
2.0403465531616147,2.0201863084108216
1.7226133588612829,1.8791601667421656
1.92745172146447,2.0117366683289157
1.7775355636531365,1.8791601667421656
1.6753658409478986,1.8791601667421656
2.042001257872996,2.0740124442712298
2.1001550678212038,2.082518821503262
2.2056831318488026,2.041484938720457
2.1211903890551365,2.0745533609425486
2.010193914768475,1.8788262387954702
2.2481787102068727,2.0445590982443
2.051654807101368,2.0364345997769653
2.020428617936313,2.0277639881909315
2.3347552398696707,2.0445590982443
2.325847209689901,2.6168811533613576
1.7135299176220131,1.830657272413152
1.792779822784588,1.8283677754749807
2.200359833782617,2.034807757262263
0.4461153602593393,1.0138655764809401
1.0018449293680196,1.0892033776144103
1.137261400133716,1.1195208350832422
1.3303862304359186,1.3919318454288847
2.044579667470858,1.9489475512132441
2.4063755147113524,2.2735995676682372
1.5619357633137814,2.03810182296918
2.881544420357172,1.97889333934283
3.4186326873540653,2.8650368676263867
3.083617269905353,3.199486763291785
3.594127251355629,2.5828921890566114
3.372797893667474,3.0545361420033648
3.030874863354115,2.996694457812608
2.8053070339388126,3.0351139931997055
2.7883145260126723,2.4585519390797264
1.0873677043468184,1.2521190735607712
1.4718781993072905,1.4723375049249872
1.459982216741804,1.4657545951243902
1.3575972069316624,1.370599118262036
2.2003261666624443,2.55894797241376
3.0387082906216234,2.753929427895918
1.990770017038237,2.173849449226654
0.8799555851227493,0.9816377055837615
0.9239172231131056,1.0595610080887548
1.0430084098799517,1.1614005375647272
1.0834667854738873,1.2037708018734534
1.146128035678238,0.9816377055837615
1.1883659260631485,1.0595610080887548
1.2530955858490316,1.1614005375647272
1.339650157613684,1.2037708018734534
0.6976651626476745,0.731856975506528
0.7412304110254707,0.8497838528970775
0.7807492311035522,0.9252458130833392
0.8701228691506459,0.9816377055837615
0.9968617684906734,0.731856975506528
1.0332186235438627,0.8497838528970775
1.0691313710127992,0.9252458130833392
1.1434457564227636,0.9816377055837615
1.658964842664435,1.4887210111352516
2.267288767937389,2.312707475247438
2.82171250483744,2.3335476199044165
2.5607504656007603,2.6080833258353526
2.4023920811252717,2.5200021592695427
0.8515029527705447,1.7505440943758876
2.0,1.7505440943758876
2.103974669386388,1.7505440943758876
2.991744946936365,2.838435263236689
2.2415713820891674,1.8082323529434006
1.4443597274603714,1.4796134046755087
1.8535765436196416,1.8048888697211798
2.5606978794250974,2.4395327208422755
2.5494131389009653,2.355252564613081
1.6173443795707183,2.305234754503285
2.2829132925617173,2.0770076748933217
1.8494457391951211,1.8954903894109312
1.7801166322259852,1.8621049239869658
2.0135053192648096,2.0531244809861047
2.161025566197597,2.070090312317365
1.8239087409443189,1.7728234555941518
1.1249387366082988,1.3930034368255457
1.4336555609385715,1.459943165929288
1.5351132016973494,1.5121556135307688
1.7541740805107042,1.5354285700534462
1.8703661421833204,1.802099977838949
1.3948490185537834,1.9762505106855799
2.3006650349942324,2.231590308292593
2.352695647442137,2.2264604584774936
2.476736009461727,2.300773719283275
2.345571995836496,2.356765461708031
2.331571025220639,2.336510214489352
2.3993765099774897,2.356765461708031
1.805161873283059,1.8953631441569978
1.846392787340689,1.8953631441569978
1.929507965202644,1.8953631441569978
1.9163182527256988,1.8795891007779093
2.1597008428675104,1.989914556873295
1.96747077517308,2.011174739117832
2.0,1.9521929260414659
1.809963521714014,1.9720771823812888
1.9926418698783976,1.8668454812224982
1.9096467295527664,2.091875793693827
1.935068719422106,2.1718205758818274
1.8310695262525232,2.5766607339252903
1.9126683477864856,1.634606137265145
1.6346988952403916,1.634606137265145
2.60307369925179,2.4939539819510737
2.5677349001360907,2.4939539819510737
2.4262056295762995,2.3155595998866785
2.147358332483739,2.294234138362412
2.299058899218336,2.304638101755919
1.8726997375468235,2.286146030808381
1.9656973513248328,2.308203807751125
2.5417051253420464,2.4005325987261372
1.9835960059314388,2.046898581463724
1.911492869563004,2.1449713687786467
3.323041607187537,2.682092208273346
2.4627423018338424,2.4156498184980424
2.725849585794206,2.4671483703323043
2.7864309560013987,2.4194394131391834
2.4973350186300163,2.4368794642857585
2.486719681062629,2.4775427474635396
3.1539976866927995,2.8979187146078087
3.216535357418358,2.8979187146078087
3.181614951728961,2.8979187146078087
1.723165016187868,1.9408218728266127
1.947833676797804,1.912521700142673
1.999454879030504,1.9131353719774151
1.9732189165288727,1.9629503256184129
2.005404296736829,2.0083982005015493
1.6554951674169598,1.3327873774477708
1.7861122837198264,1.5439034134182783
1.8980300468506164,1.5682566387014065
1.2127201544178423,1.3448672675121094
1.2769976395057496,1.3921361873952511
1.7560119796483409,1.413611126655806
1.6143144278474673,1.3798326092403261
2.380211241711606,2.2515353657625665
2.760422483423212,2.6039083125816695
2.2375437381428744,2.2203884000632326
2.128399268717806,2.2124420779119167
1.7676010680503356,1.9500677482896385
2.252117608737896,2.112513949331004
2.260044115889747,2.2886398352458346
1.5786064688559227,1.9238752567345259
2.095259041546397,2.0900879402147337
2.147048826737472,2.1007340674379047
1.864714450053868,2.05440655453873
1.5642263065898128,1.746456628512452
1.4716269441762426,1.6136989006893327
1.1009610203708668,1.4466937227533125
1.8622677141067807,1.81240456082475
1.5571289415150695,1.9252719658495407
0.9500865496681662,1.9234035790109667
1.971254968693778,1.7614725399144788
2.14109843289726,1.6230665795661365
3.058788797309643,2.49609513416749
2.297388411880627,1.858900359472465
1.146128035678238,1.2430479038421527
1.2041199826559248,1.164037502162964
1.0413926851582251,1.0682374178577532
1.146128035678238,1.1968717680107084
0.9542425094393248,1.069945850385425
1.230448921378274,1.069945850385425
0.9542425094393248,1.069945850385425
1.1760912590556811,1.1968717680107084
2.515873843711679,2.278226347406522
2.4915857879991536,2.5027206962743467
2.4739200266941666,2.2661192679622486
2.500784076212834,2.514552287906332
2.664027889143078,2.464915085879159
2.456851685381948,2.4233581970963125
1.8096405060933936,1.831760429397044
