Y_true,Y_predicted
1.223306918,1.832918882
0.934447949,0.979776442
1.301566018,0.981407642
1.263221694,1.050313354
0.923723784,0.986223817
1.124937651,0.980484903
1.32451292,1.031995893
1.216823947,0.989169061
2.009620841,1.263601661
0.459392488,0.900382638
1.0918761,1.168970466
0.538573734,0.873414159
0.857332496,1.061660051
0.617040622,1.179171801
1.060992607,1.177768946
1.276405181,1.915557384
1.100313187,0.960485935
2.03317147,1.943693399
1.265412399,1.613514543
1.46145496,1.781774282
2.003406759,2.788602829
1.401345389,1.341129184
1.577429294,1.536084294
1.532562497,1.789285541
1.560062471,1.552461743
1.427054846,1.702187419
1.756715202,1.523680925
1.494622044,1.442352772
1.360032672,1.51211679
0.722436471,1.381448388
0.611943585,1.160354614
0.88418908,1.118440986
1.911535786,1.753435493
1.942570204,1.811316013
2.002616688,1.685448408
1.9743259,2.047753334
1.849388699,1.740004063
1.865778887,1.822868586
2.084397519,1.719191909
2.109581921,2.137242556
0.774662923,1.042448759
0.760422483,1.050166488
0.584331224,1.045031786
1.084933575,1.045031786
1.290479813,1.042014003
1.397244581,1.043314576
1.468937806,1.028331876
1.177247836,1.031658411
1.362482475,1.127399921
1.538573734,1.134019494
1.517195898,1.657725811
1.152899596,1.426297426
1.394560241,1.403818727
1.848119501,1.39408505
3.915322996,3.479967833
3.561339941,3.636026621
3.771620401,3.620934725
3.155238842,3.610424757
3.613187669,3.637411833
3.765369969,3.620151997
3.796890019,3.533170938
3.826197425,3.818603754
3.869143631,3.641801596
3.785276065,3.84120822
3.962860847,2.709416628
1.637417354,1.985770226
1.760422483,1.985770226
1.776614956,2.540732622
1.867632453,1.422981501
1.691541194,1.487470388
1.272577472,1.707045794
1.614999748,1.732885122
1.115171003,1.737191916
0.808346036,1.104275584
0.767601068,1.104275584
1.870039273,1.817280769
1.870049395,1.800116897
1.710345678,1.787633896
1.807250492,1.856274605
1.672558594,1.837338209
1.716331413,1.856274605
2.108281788,1.946943283
2.710751835,2.10027051
2.214947113,2.465612888
1.635483747,1.556236982
1.584331224,1.802380562
1.362482475,2.142183781
1.487421211,2.140140057
1.750447965,1.753442764
1.395042305,1.641090631
2.673803959,1.960798025
2.571144348,2.177140474
0.917934166,1.925853729
2.140864795,2.028943062
2.13677219,2.011122465
2.13677219,2.011122465
2.12848466,2.027309895
2.036748629,2.066721439
2.061370476,2.01246953
2.00408094,2.01246953
2.040346553,1.941673756
1.722613359,1.992634535
1.927451721,2.152887106
1.777535564,1.992634535
1.675365841,1.992634535
2.042001258,1.994562387
2.100155068,1.991538644
2.205683132,1.94072485
2.121190389,2.006645679
2.010193915,1.994439363
2.24817871,2.135736227
2.051654807,2.10640192
2.020428618,2.193218231
2.33475524,2.135736227
2.32584721,2.742010355
1.713529918,1.790629625
1.792779823,1.787341356
2.200359834,1.844980717
0.44611536,1.181811452
1.001844929,1.124778748
1.1372614,1.086917758
1.33038623,1.530430317
2.044579667,1.920275927
2.406375515,1.599569678
1.561935763,1.744363308
2.88154442,2.156523705
3.418632687,2.758337259
3.08361727,3.429912806
3.594127251,2.620815992
3.372797894,2.943408728
3.030874863,3.39536953
2.805307034,3.146829128
2.788314526,2.012970686
1.087367704,1.247069359
1.471878199,1.588184595
1.459982217,1.610100746
1.357597207,1.620838761
2.200326167,3.005759478
3.038708291,2.845134258
1.990770017,1.898296356
0.879955585,0.97049588
0.923917223,0.948848486
1.04300841,0.984090149
1.083466785,1.390719414
1.146128036,0.97049588
1.188365926,0.948848486
1.253095586,0.984090149
1.339650158,1.390719414
0.697665163,0.850306571
0.741230411,0.914878249
0.780749231,0.961515963
0.870122869,0.97049588
0.996861768,0.850306571
1.033218624,0.914878249
1.069131371,0.961515963
1.143445756,0.97049588
1.658964843,1.141174078
2.267288768,2.0617311
2.821712505,2.25384593
2.560750466,2.391626835
2.402392081,2.581697226
0.851502953,1.739058137
2,1.739058137
2.103974669,1.739058137
2.991744947,2.486615419
2.241571382,1.976066947
1.444359727,1.45620203
1.853576544,1.773478627
2.560697879,2.175649643
2.549413139,2.114345074
1.61734438,2.114071846
2.282913293,2.075430393
1.849445739,2.141895771
1.780116632,2.062839746
2.013505319,2.057319403
2.161025566,2.10203433
1.823908741,1.613554716
1.124938737,1.55586791
1.433655561,1.507468104
1.535113202,1.482099295
1.754174081,1.47918582
1.870366142,1.999150872
1.394849019,1.568395734
2.300665035,1.929711938
2.352695647,2.4567101
2.476736009,2.202584028
2.345571996,2.163309813
2.331571025,2.14648509
2.39937651,2.163309813
1.805161873,1.990906239
1.846392787,1.990906
1.929507965,1.990906
1.916318253,1.487320662
2.159700843,1.74255228
1.967470775,2.066539049
2,2.232610464
1.809963522,2.328098059
1.99264187,2.111707211
1.90964673,2.437610388
1.935068719,1.362841845
1.831069526,2.249113321
1.912668348,1.3633883
1.634698895,1.3633883
2.603073699,2.214787722
2.5677349,2.214787722
2.42620563,2.101030827
2.147358332,2.101698637
2.299058899,2.100062132
1.872699738,2.321083546
1.965697351,2.323866367
2.541705125,2.193794966
1.983596006,2.053524256
1.91149287,1.970821261
3.323041607,2.364265919
2.462742302,2.716145039
2.725849586,2.758241653
2.786430956,2.696515322
2.497335019,2.470506668
2.486719681,3.819067001
3.153997687,2.330055475
3.216535357,2.330055475
3.181614952,2.330055475
1.723165016,2.118287086
1.947833677,2.089447975
1.999454879,2.063370705
1.973218917,2.041655064
2.005404297,1.954672456
1.655495167,1.579979658
1.786112284,1.987534046
1.898030047,1.85087657
1.212720154,1.579979658
1.27699764,1.579979658
1.75601198,1.579979658
1.614314428,1.155754328
2.380211242,2.21085763
2.760422483,2.165266991
2.237543738,2.165097952
2.128399269,1.879188299
1.767601068,2.081398249
2.252117609,2.000906944
2.260044116,2.237868309
1.578606469,1.911793828
2.095259042,2.173798323
2.147048827,2.180488348
1.86471445,2.122200727
1.564226307,2.199380159
1.471626944,1.472783208
1.10096102,1.128173113
1.862267714,1.654640794
1.557128942,1.932282448
0.95008655,1.923378706
1.971254969,1.637202263
2.141098433,1.526514053
3.058788797,2.402226448
2.297388412,1.427065134
1.146128036,1.265622973
1.204119983,1.273223639
1.041392685,1.284771204
1.146128036,1.26941359
0.954242509,1.277053237
1.230448921,1.277053237
0.954242509,1.277053237
1.176091259,1.26941359
2.515873844,2.222977638
2.491585788,2.524996996
2.473920027,2.145632267
2.500784076,2.619848013
2.664027889,2.249796867
2.456851685,2.292941332
1.809640506,1.522032738
