Y_true,Y_predicted
1.2233069181338674,1.5017925190794281
0.93444794894897,0.9578174952583413
1.3015660184231654,1.221944222689003
1.263221693667648,1.2153871168981507
0.923723783682284,0.9401489308872811
1.124937650870738,1.131229042568106
1.3245129201179993,1.115748499869722
1.2168239470577125,1.0647593646474596
2.009620840814325,1.6863656514463525
0.4593924877592308,0.7858217884381479
1.091876100024076,1.0597570558189155
0.5385737338068556,0.7369433066435164
0.8573324964312684,0.9376945722277468
0.6170406216395727,0.8383182621600284
1.0609926073687812,1.0485159370358952
1.2764051813497392,1.4437899071264986
1.1003131868841511,1.0673488167088403
2.0331714697244267,1.9145411053189814
1.265412399257947,1.436621404843432
1.4614549600892013,1.6169980902168923
2.003406758987628,2.2149823031728824
1.4013453887741183,1.4278059878281415
1.5774292936995975,1.3727383188867355
1.532562497438613,1.7454521728601367
1.5600624713587503,1.4613875276373551
1.427054846406857,1.553516483321802
1.7567152019645338,1.6619145299263962
1.4946220441094429,1.4370455040681718
1.3600326717418307,1.3934076640124855
0.722436471072397,1.0921573517792504
0.6119435849100269,1.2499609029377525
0.8841890803338052,1.1467987800465995
1.9115357864682487,1.9201703353186936
1.942570203798815,1.943467521287783
2.0026166875014564,1.9706237651879641
1.974325899617514,1.998434441828477
1.849388698815317,1.901991611129986
1.865778887476999,1.889752252063854
2.084397519141149,2.031760822642446
2.109581921362776,2.1398095763686134
0.7746629225378224,0.9266490337923512
0.7604224834232117,0.8659235835052909
0.5843312243675308,1.0277256005405009
1.0849335749367162,1.0277256005405009
1.290479813330673,1.1308704150450284
1.3972445810103866,0.9266490337923512
1.4689378056654612,1.1627874280426176
1.1772478362556236,1.1627874280426176
1.3624824747511748,1.3453059023824243
1.538573733806855,1.4228076562203231
1.5171958979499742,1.594458926828293
1.1528995963937476,1.3451266364227692
1.394560240877251,1.472385921172582
1.8481195010908904,1.6537261277848603
3.915322995758269,3.687695841404004
3.5613399414589013,3.555183635110876
3.7716204007719374,3.5202741229759202
3.155238841810451,3.2440466584309764
3.613187668720669,3.576345972768747
3.765369969131151,3.6132999553084324
3.7968900185249495,3.6231217612527358
3.826197424964193,3.768958190834644
3.8691436311820135,3.8170364842479554
3.785276064601446,3.727532737249758
3.9628608473878617,3.4524814436337405
1.6374173544109265,1.7694970945397834
1.760422483423212,1.7694970945397834
1.7766149556279152,2.230638000850277
1.8676324530710804,1.7330732767755421
1.6915411940153993,1.7004590148101228
1.2725774718853842,1.3728555576366972
